Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
2002,5,2003,20035,16.39986559,178.816,81.45521986,1.061218,N/A,0.00981525,0.106946508,N/A,0.160439109,0.028157753,0.024726726,0.052884479,0.036001843,16.606526,246.9287528,0.127714373,N/A,0.001199462,0.013069548,N/A,0.019549996
2002,6,2003,20036,20.61555555,87.63,52.28512605,1.06489375,N/A,0.01937025,0.099280786,N/A,0.13408537,0.018822449,0.025060917,0.043883366,0.0323614,19.12008541,163.761225,0.148578881,N/A,0.002720363,0.01381199,N/A,0.018671688
2002,7,2003,20037,22.08145161,86.868,40.51506877,1.338404,N/A,0.0148862,0.07385161,N/A,0.138390331,0.010820242,0.014474663,0.025294905,0.022142895,21.12127188,222.9812164,0.206972436,N/A,0.002355835,0.011554201,N/A,0.021416888
2002,8,2003,20038,21.86975806,122.174,30.44534079,1.166358,N/A,0.012095,0.062773401,N/A,0.14572212,0.014579019,0.021491772,0.036070792,0.029103987,21.94423763,178.0944348,0.149961141,N/A,0.001547306,0.008017735,N/A,0.01882844
2002,9,2003,20039,19.87680556,315.976,44.51084263,1.19962125,N/A,0.01041475,0.033490101,N/A,0.133647036,0.013631117,0.021589739,0.035220857,0.037934765,17.65508526,171.1013903,0.088974094,N/A,0.000768171,0.002333496,N/A,0.009940525
2002,10,2003,200310,14.77768817,139.192,43.67012425,1.2482816,N/A,0.0104718,0.007619827,N/A,0.155048448,0.023144181,0.009962549,0.03310673,0.016262299,12.53822042,61.51393793,0.230690353,N/A,0.001891218,0.001331511,N/A,0.027766866
2002,11,2003,200311,6.909027774,165.608,24.05021336,1.03801375,N/A,0.00891625,0.033104773,N/A,0.189668699,0.009924801,0.019955982,0.029880783,0.033577569,10.88847432,176.2943726,0.134007278,N/A,0.001144423,0.004441816,N/A,0.02449782
2002,12,2003,200312,4.398521505,226.822,30.91765448,1.0844634,N/A,0.0065198,0.078715454,N/A,0.203534424,0.009094447,0.019021586,0.028116032,0.029770086,2.455254203,138.0075958,0.190788831,N/A,0.001132571,0.013843019,N/A,0.036005191
2003,1,2003,20031,1.608333337,63.5,91.34546863,0.8370545,N/A,0.00621375,0.113628744,N/A,0.162400098,0.005391982,0.012349572,0.017741553,0.014436637,0.768389803,82.52018169,0.102941468,N/A,0.00079644,0.013861091,N/A,0.020116375
2003,2,2003,20032,4.892410715,245.364,103.5122694,0.90994075,N/A,0.00294025,0.132823665,N/A,0.186212266,0.024113748,0.03388932,0.058003068,0.049621697,4.048305172,207.5012908,0.121321082,N/A,0.000428616,0.018178074,N/A,0.025259369
